Student_ID,skill,Test_ID,Type,Days_prepared,TimeTaken,score
169,application: simple multiplication,23,interfacepopupmenuquestion1,14,104,82.0
169,application: simple multiplication,13,algebrafieldquestion1,53,95,94.0
169,application: simple multiplication,1,algebra,75,63,62.0
169,application: simple multiplication,84,radioquestion,10,46,41.0
169,application: simple multiplication,74,noprobtype,71,107,90.0
169,application: simple multiplication,25,algebrafieldquestion,13,36,30.0
169,application: simple multiplication,24,popupmenuquestion,26,75,40.0
169,application: simple multiplication,11,textfieldquestion,24,40,31.0
169,application: simple multiplication,36,checkboxquestion,21,110,79.0
169,application: simple multiplication,9,interfaceradioquestion1,37,47,61.0
169,application: simple multiplication,66,algebra,79,57,74.0
169,application: simple multiplication,61,interfacepopupmenuquestion1,16,32,41.0
169,application: simple multiplication,88,interfacepopupmenuquestion1,6,107,84.0
169,application: simple multiplication,14,other,35,51,35.0
169,application: simple multiplication,91,interfaceradioquestion,7,41,58.0
169,application: simple multiplication,47,checkboxquestion,64,104,94.0
169,application: simple multiplication,52,popupmenuquestion,26,64,59.0
169,application: simple multiplication,62,interfacepopupmenuquestion1,13,68,50.0
169,application: simple multiplication,78,interfaceradioquestion,19,52,60.0
169,application: simple multiplication,45,other,49,34,33.0
169,application: simple multiplication,70,textfieldquestion,71,36,62.0
169,application: simple multiplication,46,algebra,22,55,50.0
169,application: simple multiplication,65,popupmenuquestion,9,120,82.0
169,application: simple multiplication,50,textfieldquestion,55,84,58.0
169,application: simple multiplication,48,algebra,44,48,42.0
169,application: simple multiplication,73,textfieldquestion,24,99,81.0
169,application: simple multiplication,18,radioquestion,45,32,41.0
169,application: simple multiplication,10,interfaceradioquestion1,74,53,60.0
169,application: simple multiplication,63,algebra,76,118,90.0
169,application: simple multiplication,3,popupmenuquestion,55,62,67.0
169,application: simple multiplication,37,other,62,90,88.0
169,application: simple multiplication,76,interfacepopupmenuquestion1,5,82,79.0
169,application: simple multiplication,72,algebrafieldquestion,10,116,73.0
169,application: simple multiplication,67,textfieldquestion,80,98,94.0
169,application: simple multiplication,44,algebrafieldquestion1,33,48,58.0
169,application: simple multiplication,51,algebra,76,56,59.0
169,application: simple multiplication,8,interfaceradioquestion,80,32,28.0
169,application: simple multiplication,38,radioquestion,8,119,64.0
169,application: simple multiplication,80,algebra,21,81,76.0
169,application: simple multiplication,12,interfaceradioquestion,51,75,69.0
169,application: simple multiplication,49,textfieldquestion,52,111,95.0
169,application: simple multiplication,60,interfacetextfieldquestion,70,102,99.0
169,application: simple multiplication,29,algebra,25,57,45.0
169,application: simple multiplication,79,interfacetextfieldquestion,33,47,35.0
169,application: simple multiplication,83,interfaceradioquestion,78,40,56.0
169,application: simple multiplication,42,algebra,6,108,76.0
169,application: simple multiplication,57,interfacetextfieldquestion1,42,68,65.0
169,application: simple multiplication,19,popupmenuquestion,75,119,26.0
169,application: simple multiplication,92,interfacepopupmenuquestion1,23,107,68.0
169,application: simple multiplication,35,checkboxquestion,7,30,23.0
169,application: simple multiplication,54,interfacetextfieldquestion,24,119,80.0
169,application: simple multiplication,86,algebrafieldquestion,7,45,43.0
170,fractions,25,algebrafieldquestion,47,38,32.0
170,fractions,81,checkboxquestion,14,72,57.0
170,fractions,32,checkboxquestion,31,74,49.0
170,fractions,12,interfaceradioquestion,18,83,73.0
170,fractions,61,interfacepopupmenuquestion1,24,31,24.0
170,fractions,44,algebrafieldquestion1,77,87,89.0
170,fractions,88,interfacepopupmenuquestion1,20,64,66.0
170,fractions,21,other,79,74,78.0
170,fractions,18,radioquestion,73,100,90.0
170,fractions,38,radioquestion,65,46,58.0
170,fractions,70,textfieldquestion,53,60,49.0
170,fractions,89,interfacepopupmenuquestion1,76,83,86.0
170,fractions,28,noprobtype,29,59,64.0
170,fractions,2,algebra,41,89,83.0
170,fractions,15,interfacetextfieldquestion,58,92,88.0
170,fractions,86,algebrafieldquestion,37,88,54.0
170,fractions,50,textfieldquestion,6,33,17.0
170,fractions,20,other,69,49,53.0
170,fractions,51,algebra,29,116,79.0
170,fractions,84,radioquestion,21,113,68.0
170,fractions,75,textfieldquestion,24,50,53.0
170,fractions,96,algebra,41,89,75.0
170,fractions,98,interfacetextfieldquestion1,75,82,90.0
170,fractions,47,checkboxquestion,44,54,49.0
170,fractions,78,interfaceradioquestion,26,106,89.0
170,fractions,57,interfacetextfieldquestion1,13,116,81.0
170,fractions,39,checkboxquestion,64,117,89.0
170,fractions,99,radioquestion,73,101,91.0
170,fractions,76,interfacepopupmenuquestion1,73,114,0.0
170,fractions,24,popupmenuquestion,70,72,72.0
170,fractions,85,interfaceradioquestion1,72,88,84.0
170,fractions,33,algebrafieldquestion1,32,116,95.0
170,fractions,42,algebra,14,75,51.0
170,fractions,29,algebra,53,31,50.0
170,fractions,91,interfaceradioquestion,36,48,48.0
170,fractions,11,textfieldquestion,58,63,78.0
170,fractions,16,interfacepopupmenuquestion1,37,48,60.0
170,fractions,41,radioquestion,63,110,6.0
170,fractions,43,checkboxquestion,70,35,48.0
170,fractions,59,textfieldquestion,51,72,73.0
170,fractions,37,other,30,120,94.0
170,fractions,93,interfaceradioquestion1,20,64,36.0
170,fractions,92,interfacepopupmenuquestion1,33,86,69.0
170,fractions,58,popupmenuquestion,80,114,98.0
170,fractions,90,radioquestion,38,99,70.0
170,fractions,100,popupmenuquestion,31,80,80.0
170,fractions,56,radioquestion,16,35,13.0
170,fractions,54,interfacetextfieldquestion,67,49,67.0
170,fractions,1,algebra,73,40,75.0
170,fractions,27,other,79,73,67.0
170,fractions,13,algebrafieldquestion1,54,118,78.0
170,fractions,9,interfaceradioquestion1,13,47,36.0
170,fractions,95,checkboxquestion,53,58,74.0
170,fractions,94,popupmenuquestion,40,114,82.0
170,fractions,6,interfacepopupmenuquestion1,29,78,62.0
170,fractions,67,textfieldquestion,36,87,74.0
170,fractions,46,algebra,65,54,79.0
170,fractions,97,interfaceradioquestion,68,105,84.0
170,fractions,23,interfacepopupmenuquestion1,6,84,51.0
170,fractions,48,algebra,77,103,90.0
170,fractions,49,textfieldquestion,59,87,85.0
170,fractions,74,noprobtype,26,82,67.0
170,fractions,35,checkboxquestion,66,120,10.0
170,fractions,73,textfieldquestion,43,51,61.0
170,fractions,5,algebrafieldquestion,21,47,40.0
170,fractions,34,noprobtype,56,76,61.0
170,fractions,26,interfaceradioquestion,80,43,60.0
170,fractions,66,algebra,37,56,16.0
170,fractions,68,checkboxquestion,7,104,61.0
170,fractions,10,interfaceradioquestion1,24,118,85.0
171,area,43,checkboxquestion,25,116,87.0
171,area,65,popupmenuquestion,76,106,93.0
171,area,7,interfaceradioquestion1,51,111,89.0
171,area,41,radioquestion,15,34,28.0
171,area,92,interfacepopupmenuquestion1,39,52,43.0
171,area,84,radioquestion,79,97,6.0
171,area,1,algebra,25,80,42.0
171,area,98,interfacetextfieldquestion1,64,38,42.0
171,area,3,popupmenuquestion,20,113,82.0
171,area,17,checkboxquestion,25,50,51.0
171,area,42,algebra,29,113,0.0
171,area,88,interfacepopupmenuquestion1,54,34,36.0
171,area,85,interfaceradioquestion1,75,95,85.0
171,area,59,textfieldquestion,70,60,52.0
171,area,72,algebrafieldquestion,42,65,43.0
171,area,61,interfacepopupmenuquestion1,78,91,81.0
171,area,71,checkboxquestion,9,82,65.0
171,area,86,algebrafieldquestion,51,55,41.0
171,area,15,interfacetextfieldquestion,41,82,66.0
171,area,34,noprobtype,80,32,47.0
171,area,50,textfieldquestion,46,64,49.0
171,area,31,interfaceradioquestion1,49,82,68.0
171,area,58,popupmenuquestion,75,109,97.0
171,area,20,other,54,120,89.0
171,area,90,radioquestion,39,81,72.0
171,area,57,interfacetextfieldquestion1,58,116,95.0
171,area,62,interfacepopupmenuquestion1,39,108,81.0
171,area,91,interfaceradioquestion,79,77,83.0
171,area,48,algebra,21,51,42.0
171,area,77,popupmenuquestion,78,59,48.0
171,area,16,interfacepopupmenuquestion1,26,61,43.0
171,area,94,popupmenuquestion,31,119,90.0
171,area,30,popupmenuquestion,77,57,62.0
171,area,10,interfaceradioquestion1,57,113,83.0
171,area,38,radioquestion,8,32,28.0
171,area,63,algebra,28,37,34.0
171,area,23,interfacepopupmenuquestion1,54,82,87.0
171,area,55,checkboxquestion,65,32,40.0
171,area,76,interfacepopupmenuquestion1,60,111,0.0
171,area,40,algebrafieldquestion1,41,83,96.0
171,area,4,textfieldquestion,37,96,78.0
171,area,35,checkboxquestion,7,83,73.0
171,area,100,popupmenuquestion,52,42,24.0
171,area,5,algebrafieldquestion,79,64,65.0
171,area,44,algebrafieldquestion1,65,87,82.0
171,area,25,algebrafieldquestion,12,56,53.0
171,area,56,radioquestion,53,84,84.0
171,area,22,interfaceradioquestion1,71,102,96.0
171,area,29,algebra,33,117,82.0
171,area,74,noprobtype,23,98,78.0
171,area,8,interfaceradioquestion,16,82,59.0
171,area,32,checkboxquestion,28,30,19.0
171,area,2,algebra,64,59,54.0
171,area,49,textfieldquestion,54,71,71.0
171,area,54,interfacetextfieldquestion,14,92,63.0
171,area,64,other,58,101,79.0
171,area,78,interfaceradioquestion,74,93,84.0
171,area,12,interfaceradioquestion,33,39,42.0
171,area,51,algebra,53,39,49.0
171,area,60,interfacetextfieldquestion,53,112,89.0
171,area,68,checkboxquestion,54,100,86.0
171,area,9,interfaceradioquestion1,42,96,67.0
171,area,39,checkboxquestion,31,98,84.0
171,area,69,other,33,33,22.0
171,area,67,textfieldquestion,10,69,57.0
171,area,70,textfieldquestion,9,98,54.0
171,area,96,algebra,42,65,59.0
171,area,95,checkboxquestion,10,35,29.0
171,area,80,algebra,61,43,66.0
171,area,82,textfieldquestion,36,94,83.0
172,multiplying-decimals,17,checkboxquestion,52,66,66.0
172,multiplying-decimals,60,interfacetextfieldquestion,7,108,89.0
172,multiplying-decimals,71,checkboxquestion,26,55,16.0
172,multiplying-decimals,75,textfieldquestion,29,112,84.0
172,multiplying-decimals,100,popupmenuquestion,19,43,22.0
172,multiplying-decimals,59,textfieldquestion,12,53,28.0
172,multiplying-decimals,20,other,14,70,52.0
172,multiplying-decimals,86,algebrafieldquestion,31,55,56.0
172,multiplying-decimals,51,algebra,8,111,89.0
172,multiplying-decimals,6,interfacepopupmenuquestion1,20,36,24.0
172,multiplying-decimals,31,interfaceradioquestion1,46,90,68.0
172,multiplying-decimals,35,checkboxquestion,78,34,46.0
172,multiplying-decimals,94,popupmenuquestion,43,111,91.0
172,multiplying-decimals,18,radioquestion,35,69,62.0
172,multiplying-decimals,27,other,28,53,54.0
172,multiplying-decimals,73,textfieldquestion,66,47,28.0
172,multiplying-decimals,46,algebra,79,114,97.0
172,multiplying-decimals,83,interfaceradioquestion,34,107,73.0
172,multiplying-decimals,84,radioquestion,14,82,73.0
172,multiplying-decimals,24,popupmenuquestion,66,64,36.0
172,multiplying-decimals,2,algebra,10,94,69.0
172,multiplying-decimals,7,interfaceradioquestion1,54,48,43.0
172,multiplying-decimals,50,textfieldquestion,61,110,89.0
172,multiplying-decimals,76,interfacepopupmenuquestion1,36,43,52.0
172,multiplying-decimals,99,radioquestion,75,41,39.0
172,multiplying-decimals,66,algebra,58,74,53.0
172,multiplying-decimals,64,other,44,118,3.0
172,multiplying-decimals,63,algebra,37,42,34.0
172,multiplying-decimals,38,radioquestion,75,76,69.0
172,multiplying-decimals,93,interfaceradioquestion1,36,74,58.0
172,multiplying-decimals,96,algebra,55,38,44.0
172,multiplying-decimals,3,popupmenuquestion,64,65,58.0
172,multiplying-decimals,22,interfaceradioquestion1,44,40,45.0
172,multiplying-decimals,26,interfaceradioquestion,22,116,97.0
172,multiplying-decimals,48,algebra,42,91,78.0
172,multiplying-decimals,68,checkboxquestion,34,81,57.0
172,multiplying-decimals,85,interfaceradioquestion1,10,56,34.0
172,multiplying-decimals,10,interfaceradioquestion1,46,96,89.0
172,multiplying-decimals,67,textfieldquestion,42,62,61.0
172,multiplying-decimals,49,textfieldquestion,5,104,83.0
172,multiplying-decimals,56,radioquestion,61,42,41.0
172,multiplying-decimals,69,other,78,75,66.0
172,multiplying-decimals,30,popupmenuquestion,13,33,40.0
172,multiplying-decimals,12,interfaceradioquestion,66,33,28.0
172,multiplying-decimals,23,interfacepopupmenuquestion1,24,38,39.0
172,multiplying-decimals,87,interfacepopupmenuquestion1,69,47,73.0
172,multiplying-decimals,8,interfaceradioquestion,29,91,84.0
172,multiplying-decimals,42,algebra,13,74,48.0
172,multiplying-decimals,62,interfacepopupmenuquestion1,24,65,48.0
172,multiplying-decimals,98,interfacetextfieldquestion1,9,80,81.0
172,multiplying-decimals,19,popupmenuquestion,60,81,80.0
172,multiplying-decimals,88,interfacepopupmenuquestion1,56,116,5.0
172,multiplying-decimals,82,textfieldquestion,32,66,73.0
172,multiplying-decimals,21,other,49,109,95.0
172,multiplying-decimals,61,interfacepopupmenuquestion1,9,40,36.0
172,multiplying-decimals,34,noprobtype,35,67,48.0
172,multiplying-decimals,14,other,35,66,55.0
172,multiplying-decimals,41,radioquestion,6,74,64.0
172,multiplying-decimals,9,interfaceradioquestion1,80,75,82.0
172,multiplying-decimals,47,checkboxquestion,33,63,48.0
172,multiplying-decimals,32,checkboxquestion,41,53,54.0
172,multiplying-decimals,79,interfacetextfieldquestion,33,48,48.0
172,multiplying-decimals,97,interfaceradioquestion,61,89,73.0
172,multiplying-decimals,81,checkboxquestion,55,118,9.0
172,multiplying-decimals,52,popupmenuquestion,19,94,89.0
172,multiplying-decimals,11,textfieldquestion,27,83,73.0
172,multiplying-decimals,92,interfacepopupmenuquestion1,65,55,67.0
172,multiplying-decimals,55,checkboxquestion,75,50,46.0
172,multiplying-decimals,77,popupmenuquestion,16,95,66.0
172,multiplying-decimals,44,algebrafieldquestion1,69,119,95.0
173,algebra symbolization,87,interfacepopupmenuquestion1,42,65,63.0
173,algebra symbolization,12,interfaceradioquestion,21,93,66.0
173,algebra symbolization,72,algebrafieldquestion,6,62,64.0
173,algebra symbolization,17,checkboxquestion,7,99,61.0
173,algebra symbolization,31,interfaceradioquestion1,23,75,61.0
173,algebra symbolization,42,algebra,40,47,46.0
173,algebra symbolization,45,other,56,74,54.0
173,algebra symbolization,67,textfieldquestion,80,69,71.0
173,algebra symbolization,37,other,28,117,99.0
173,algebra symbolization,39,checkboxquestion,59,71,62.0
173,algebra symbolization,76,interfacepopupmenuquestion1,43,105,79.0
173,algebra symbolization,25,algebrafieldquestion,28,38,32.0
173,algebra symbolization,70,textfieldquestion,53,68,70.0
173,algebra symbolization,94,popupmenuquestion,36,114,89.0
173,algebra symbolization,38,radioquestion,69,54,54.0
173,algebra symbolization,77,popupmenuquestion,59,111,14.0
173,algebra symbolization,69,other,59,57,53.0
173,algebra symbolization,80,algebra,8,73,45.0
173,algebra symbolization,64,other,24,107,85.0
173,algebra symbolization,51,algebra,6,83,67.0
173,algebra symbolization,81,checkboxquestion,65,57,74.0
173,algebra symbolization,85,interfaceradioquestion1,32,40,37.0
173,algebra symbolization,58,popupmenuquestion,46,86,67.0
173,algebra symbolization,52,popupmenuquestion,56,72,56.0
173,algebra symbolization,79,interfacetextfieldquestion,60,109,91.0
173,algebra symbolization,74,noprobtype,41,118,17.0
173,algebra symbolization,99,radioquestion,51,92,71.0
173,algebra symbolization,23,interfacepopupmenuquestion1,24,115,96.0
173,algebra symbolization,14,other,45,99,62.0
173,algebra symbolization,7,interfaceradioquestion1,48,47,56.0
173,algebra symbolization,60,interfacetextfieldquestion,9,33,25.0
173,algebra symbolization,9,interfaceradioquestion1,16,87,62.0
173,algebra symbolization,78,interfaceradioquestion,35,30,52.0
173,algebra symbolization,86,algebrafieldquestion,30,81,80.0
173,algebra symbolization,84,radioquestion,16,108,89.0
173,algebra symbolization,61,interfacepopupmenuquestion1,33,34,38.0
173,algebra symbolization,16,interfacepopupmenuquestion1,12,69,56.0
173,algebra symbolization,29,algebra,33,71,54.0
173,algebra symbolization,3,popupmenuquestion,40,95,0.0
173,algebra symbolization,27,other,6,113,86.0
173,algebra symbolization,20,other,15,85,58.0
173,algebra symbolization,56,radioquestion,31,82,78.0
173,algebra symbolization,8,interfaceradioquestion,47,54,41.0
173,algebra symbolization,32,checkboxquestion,63,52,60.0
173,algebra symbolization,92,interfacepopupmenuquestion1,23,43,23.0
173,algebra symbolization,55,checkboxquestion,8,103,85.0
173,algebra symbolization,50,textfieldquestion,64,42,44.0
173,algebra symbolization,91,interfaceradioquestion,48,38,37.0
173,algebra symbolization,35,checkboxquestion,40,45,50.0
173,algebra symbolization,13,algebrafieldquestion1,7,69,37.0
173,algebra symbolization,57,interfacetextfieldquestion1,36,101,79.0
173,algebra symbolization,36,checkboxquestion,78,85,2.0
173,algebra symbolization,73,textfieldquestion,65,58,68.0
173,algebra symbolization,54,interfacetextfieldquestion,60,66,60.0
173,algebra symbolization,1,algebra,29,47,32.0
173,algebra symbolization,98,interfacetextfieldquestion1,79,69,85.0
173,algebra symbolization,83,interfaceradioquestion,30,54,60.0
173,algebra symbolization,4,textfieldquestion,38,37,48.0
173,algebra symbolization,11,textfieldquestion,42,97,74.0
173,algebra symbolization,63,algebra,25,44,35.0
173,algebra symbolization,75,textfieldquestion,56,94,79.0
173,algebra symbolization,62,interfacepopupmenuquestion1,56,87,63.0
173,algebra symbolization,41,radioquestion,64,64,67.0
173,algebra symbolization,82,textfieldquestion,20,84,70.0
173,algebra symbolization,19,popupmenuquestion,17,59,46.0
173,algebra symbolization,95,checkboxquestion,72,108,91.0
173,algebra symbolization,71,checkboxquestion,22,45,50.0
173,algebra symbolization,48,algebra,67,99,87.0
173,algebra symbolization,24,popupmenuquestion,55,67,39.0
173,algebra symbolization,46,algebra,32,120,82.0
174,discount,81,checkboxquestion,24,53,47.0
174,discount,24,popupmenuquestion,51,41,47.0
174,discount,75,textfieldquestion,49,50,53.0
174,discount,39,checkboxquestion,25,73,78.0
174,discount,3,popupmenuquestion,36,43,41.0
174,discount,99,radioquestion,37,89,75.0
174,discount,8,interfaceradioquestion,62,84,78.0
174,discount,19,popupmenuquestion,77,70,71.0
174,discount,16,interfacepopupmenuquestion1,39,80,71.0
174,discount,98,interfacetextfieldquestion1,35,63,58.0
174,discount,35,checkboxquestion,55,87,85.0
174,discount,27,other,52,104,95.0
174,discount,17,checkboxquestion,76,69,72.0
174,discount,48,algebra,77,82,2.0
174,discount,89,interfacepopupmenuquestion1,62,34,35.0
174,discount,15,interfacetextfieldquestion,20,75,70.0
174,discount,23,interfacepopupmenuquestion1,11,91,78.0
174,discount,86,algebrafieldquestion,26,77,61.0
174,discount,100,popupmenuquestion,43,30,36.0
174,discount,34,noprobtype,15,40,28.0
174,discount,85,interfaceradioquestion1,42,106,92.0
174,discount,38,radioquestion,75,76,58.0
174,discount,60,interfacetextfieldquestion,79,76,71.0
174,discount,53,other,48,51,47.0
174,discount,29,algebra,39,84,81.0
174,discount,2,algebra,54,101,93.0
174,discount,50,textfieldquestion,40,63,44.0
174,discount,58,popupmenuquestion,35,35,41.0
174,discount,93,interfaceradioquestion1,29,91,55.0
174,discount,54,interfacetextfieldquestion,57,50,53.0
174,discount,52,popupmenuquestion,41,34,13.0
174,discount,56,radioquestion,28,59,28.0
174,discount,65,popupmenuquestion,56,55,50.0
174,discount,46,algebra,15,113,89.0
174,discount,69,other,32,47,23.0
174,discount,18,radioquestion,12,119,83.0
174,discount,83,interfaceradioquestion,68,115,10.0
174,discount,32,checkboxquestion,20,74,62.0
174,discount,44,algebrafieldquestion1,25,79,66.0
174,discount,77,popupmenuquestion,43,57,32.0
174,discount,68,checkboxquestion,36,115,73.0
174,discount,70,textfieldquestion,74,69,88.0
174,discount,4,textfieldquestion,30,84,65.0
174,discount,41,radioquestion,70,67,58.0
174,discount,64,other,59,39,56.0
174,discount,45,other,45,108,100.0
174,discount,80,algebra,73,75,77.0
174,discount,97,interfaceradioquestion,5,103,66.0
174,discount,57,interfacetextfieldquestion1,41,78,76.0
174,discount,90,radioquestion,9,48,38.0
174,discount,31,interfaceradioquestion1,63,95,83.0
174,discount,71,checkboxquestion,13,35,34.0
174,discount,10,interfaceradioquestion1,32,54,43.0
174,discount,74,noprobtype,17,62,56.0
174,discount,6,interfacepopupmenuquestion1,51,41,65.0
174,discount,13,algebrafieldquestion1,14,97,71.0
174,discount,40,algebrafieldquestion1,63,48,57.0
174,discount,9,interfaceradioquestion1,14,63,38.0
174,discount,95,checkboxquestion,72,40,50.0
174,discount,11,textfieldquestion,36,78,70.0
174,discount,62,interfacepopupmenuquestion1,22,73,48.0
174,discount,79,interfacetextfieldquestion,20,94,84.0
174,discount,78,interfaceradioquestion,59,88,79.0
174,discount,82,textfieldquestion,62,116,2.0
174,discount,14,other,16,61,49.0
174,discount,96,algebra,15,97,79.0
174,discount,12,interfaceradioquestion,33,103,72.0
174,discount,5,algebrafieldquestion,8,116,91.0
174,discount,61,interfacepopupmenuquestion1,10,97,81.0
174,discount,67,textfieldquestion,41,44,47.0
175,p-patterns-relations-algebra,85,interfaceradioquestion1,66,62,68.0
175,p-patterns-relations-algebra,70,textfieldquestion,13,49,46.0
175,p-patterns-relations-algebra,47,checkboxquestion,41,68,64.0
175,p-patterns-relations-algebra,20,other,76,64,75.0
175,p-patterns-relations-algebra,95,checkboxquestion,26,43,35.0
175,p-patterns-relations-algebra,80,algebra,75,72,80.0
175,p-patterns-relations-algebra,73,textfieldquestion,28,51,49.0
175,p-patterns-relations-algebra,1,algebra,11,83,54.0
175,p-patterns-relations-algebra,19,popupmenuquestion,10,62,34.0
175,p-patterns-relations-algebra,46,algebra,19,45,42.0
175,p-patterns-relations-algebra,99,radioquestion,35,50,58.0
175,p-patterns-relations-algebra,45,other,51,117,6.0
175,p-patterns-relations-algebra,81,checkboxquestion,67,30,46.0
175,p-patterns-relations-algebra,66,algebra,39,78,53.0
175,p-patterns-relations-algebra,88,interfacepopupmenuquestion1,10,96,63.0
175,p-patterns-relations-algebra,22,interfaceradioquestion1,20,99,72.0
175,p-patterns-relations-algebra,31,interfaceradioquestion1,39,65,64.0
175,p-patterns-relations-algebra,94,popupmenuquestion,26,88,72.0
175,p-patterns-relations-algebra,11,textfieldquestion,77,85,63.0
175,p-patterns-relations-algebra,74,noprobtype,20,95,95.0
175,p-patterns-relations-algebra,51,algebra,17,87,67.0
175,p-patterns-relations-algebra,50,textfieldquestion,46,35,29.0
175,p-patterns-relations-algebra,41,radioquestion,49,82,92.0
175,p-patterns-relations-algebra,5,algebrafieldquestion,49,82,74.0
175,p-patterns-relations-algebra,77,popupmenuquestion,42,119,95.0
175,p-patterns-relations-algebra,35,checkboxquestion,48,111,93.0
175,p-patterns-relations-algebra,86,algebrafieldquestion,52,55,40.0
175,p-patterns-relations-algebra,24,popupmenuquestion,55,49,49.0
175,p-patterns-relations-algebra,36,checkboxquestion,58,67,72.0
175,p-patterns-relations-algebra,33,algebrafieldquestion1,40,71,64.0
175,p-patterns-relations-algebra,62,interfacepopupmenuquestion1,58,102,91.0
175,p-patterns-relations-algebra,49,textfieldquestion,28,96,66.0
175,p-patterns-relations-algebra,29,algebra,26,98,81.0
175,p-patterns-relations-algebra,79,interfacetextfieldquestion,41,49,52.0
175,p-patterns-relations-algebra,2,algebra,47,57,60.0
175,p-patterns-relations-algebra,18,radioquestion,71,45,62.0
175,p-patterns-relations-algebra,55,checkboxquestion,79,36,53.0
175,p-patterns-relations-algebra,13,algebrafieldquestion1,76,61,79.0
175,p-patterns-relations-algebra,27,other,63,34,49.0
175,p-patterns-relations-algebra,92,interfacepopupmenuquestion1,48,110,84.0
175,p-patterns-relations-algebra,68,checkboxquestion,15,92,61.0
175,p-patterns-relations-algebra,28,noprobtype,70,114,96.0
175,p-patterns-relations-algebra,61,interfacepopupmenuquestion1,23,49,31.0
175,p-patterns-relations-algebra,60,interfacetextfieldquestion,41,105,88.0
175,p-patterns-relations-algebra,56,radioquestion,33,120,96.0
175,p-patterns-relations-algebra,91,interfaceradioquestion,5,34,19.0
175,p-patterns-relations-algebra,52,popupmenuquestion,10,119,85.0
175,p-patterns-relations-algebra,57,interfacetextfieldquestion1,64,88,86.0
175,p-patterns-relations-algebra,65,popupmenuquestion,13,80,51.0
175,p-patterns-relations-algebra,53,other,11,59,44.0
175,p-patterns-relations-algebra,15,interfacetextfieldquestion,77,49,70.0
175,p-patterns-relations-algebra,34,noprobtype,9,44,32.0
175,p-patterns-relations-algebra,100,popupmenuquestion,19,40,24.0
175,p-patterns-relations-algebra,37,other,9,37,28.0
175,p-patterns-relations-algebra,6,interfacepopupmenuquestion1,69,42,46.0
175,p-patterns-relations-algebra,30,popupmenuquestion,55,67,58.0
175,p-patterns-relations-algebra,93,interfaceradioquestion1,63,41,47.0
175,p-patterns-relations-algebra,59,textfieldquestion,27,80,75.0
175,p-patterns-relations-algebra,96,algebra,59,115,92.0
175,p-patterns-relations-algebra,12,interfaceradioquestion,56,84,62.0
175,p-patterns-relations-algebra,40,algebrafieldquestion1,64,94,83.0
175,p-patterns-relations-algebra,43,checkboxquestion,73,107,91.0
175,p-patterns-relations-algebra,84,radioquestion,55,116,96.0
175,p-patterns-relations-algebra,16,interfacepopupmenuquestion1,60,120,97.0
175,p-patterns-relations-algebra,71,checkboxquestion,49,118,99.0
175,p-patterns-relations-algebra,4,textfieldquestion,26,39,27.0
175,p-patterns-relations-algebra,42,algebra,36,113,75.0
175,p-patterns-relations-algebra,78,interfaceradioquestion,37,57,46.0
175,p-patterns-relations-algebra,98,interfacetextfieldquestion1,79,114,3.0
175,p-patterns-relations-algebra,87,interfacepopupmenuquestion1,42,66,65.0
176,reading-graph,85,interfaceradioquestion1,76,117,15.0
176,reading-graph,33,algebrafieldquestion1,77,65,75.0
176,reading-graph,57,interfacetextfieldquestion1,42,40,43.0
176,reading-graph,20,other,8,91,73.0
176,reading-graph,40,algebrafieldquestion1,48,86,93.0
176,reading-graph,22,interfaceradioquestion1,67,75,73.0
176,reading-graph,9,interfaceradioquestion1,60,92,89.0
176,reading-graph,54,interfacetextfieldquestion,11,38,34.0
176,reading-graph,19,popupmenuquestion,10,85,57.0
176,reading-graph,13,algebrafieldquestion1,46,84,75.0
176,reading-graph,17,checkboxquestion,53,85,83.0
176,reading-graph,47,checkboxquestion,72,120,97.0
176,reading-graph,3,popupmenuquestion,49,42,39.0
176,reading-graph,59,textfieldquestion,25,120,2.0
176,reading-graph,1,algebra,15,119,74.0
176,reading-graph,86,algebrafieldquestion,13,36,50.0
176,reading-graph,12,interfaceradioquestion,67,79,60.0
176,reading-graph,18,radioquestion,44,78,74.0
176,reading-graph,71,checkboxquestion,78,52,52.0
176,reading-graph,2,algebra,44,102,89.0
176,reading-graph,83,interfaceradioquestion,53,61,43.0
176,reading-graph,70,textfieldquestion,47,96,85.0
176,reading-graph,81,checkboxquestion,23,55,33.0
176,reading-graph,26,interfaceradioquestion,44,41,24.0
176,reading-graph,32,checkboxquestion,49,73,62.0
176,reading-graph,73,textfieldquestion,59,119,89.0
176,reading-graph,80,algebra,14,118,74.0
176,reading-graph,84,radioquestion,72,101,0.0
176,reading-graph,62,interfacepopupmenuquestion1,47,81,96.0
176,reading-graph,66,algebra,68,116,8.0
176,reading-graph,89,interfacepopupmenuquestion1,66,55,54.0
176,reading-graph,55,checkboxquestion,73,72,73.0
176,reading-graph,34,noprobtype,15,47,59.0
176,reading-graph,16,interfacepopupmenuquestion1,47,91,74.0
176,reading-graph,11,textfieldquestion,59,54,60.0
176,reading-graph,52,popupmenuquestion,54,73,60.0
176,reading-graph,93,interfaceradioquestion1,6,98,87.0
176,reading-graph,82,textfieldquestion,69,83,73.0
176,reading-graph,96,algebra,79,43,55.0
176,reading-graph,6,interfacepopupmenuquestion1,44,85,67.0
176,reading-graph,27,other,36,72,56.0
176,reading-graph,35,checkboxquestion,79,114,8.0
176,reading-graph,51,algebra,59,117,96.0
