Student_ID,attempt_count,num_of_videos,num_of_books,time_on_topic,avg_score,avg_timetaken
8462,16,60,8.0,272.0,26.0,10.0
8463,18,85,12.0,291.0,24.0,24.0
8464,7,96,18.0,228.0,88.0,88.0
8465,19,9,5.0,92.0,2.0,16.0
8466,18,97,9.0,406.0,66.0,78.0
8467,8,31,13.0,132.0,70.0,90.0
8468,18,31,14.0,45.0,90.0,60.0
8469,20,18,0.0,144.0,98.0,98.0
8470,10,83,17.0,200.0,52.0,56.0
8471,5,13,9.0,105.0,24.0,24.0
8472,11,27,10.0,64.0,92.0,36.0
8473,4,90,6.0,384.0,52.0,104.0
8474,9,48,5.0,404.0,15.0,45.0
8475,19,76,1.0,153.0,89.0,116.0
8476,11,76,5.0,628.0,8.0,72.0
8477,5,6,2.0,32.0,12.0,48.0
8478,20,82,1.0,332.0,74.0,56.0
8479,16,78,3.0,477.0,23.0,46.0
8480,5,73,1.0,148.0,35.0,55.0
8481,15,73,20.0,372.0,56.0,40.0
8482,1,53,14.0,134.0,73.0,99.0
8483,18,17,11.0,28.0,27.0,81.0
8484,19,36,8.0,176.0,49.0,81.0
8485,9,15,4.0,68.0,31.0,31.0
8486,11,56,0.0,224.0,62.0,14.0
8487,15,59,0.0,177.0,21.0,21.0
8488,7,59,1.0,238.0,71.0,17.0
8489,12,27,4.0,62.0,87.0,21.0
8490,20,13,14.0,40.0,90.0,60.0
8491,3,13,0.0,104.0,82.0,82.0
8492,14,59,5.0,246.0,82.0,88.0
8493,14,41,14.0,220.0,76.0,32.0
8494,15,97,16.0,339.0,82.0,56.0
8495,15,41,2.0,84.0,21.0,63.0
8496,6,16,5.0,84.0,71.0,115.0
8497,2,80,3.0,326.0,65.0,20.0
8498,16,86,0.0,258.0,10.0,90.0
8499,12,96,9.0,210.0,58.0,50.0
8500,9,25,15.0,195.0,7.0,49.0
8501,8,100,18.0,118.0,75.0,105.0
8502,6,19,7.0,26.0,76.0,52.0
8503,7,4,14.0,18.0,68.0,100.0
8504,9,86,6.0,276.0,89.0,89.0
8505,4,79,15.0,346.0,19.0,32.0
8506,9,72,4.0,304.0,3.0,13.0
8507,13,27,4.0,174.0,31.0,14.0
8508,12,100,13.0,113.0,6.0,30.0
8509,19,97,3.0,400.0,49.0,81.0
8510,13,48,9.0,228.0,33.0,78.0
8511,3,64,20.0,148.0,75.0,105.0
8512,19,57,4.0,61.0,2.0,16.0
8513,13,37,5.0,168.0,71.0,88.0
8514,6,33,11.0,154.0,44.0,112.0
8515,8,53,7.0,60.0,73.0,15.0
8516,20,12,12.0,48.0,84.0,108.0
8517,13,6,14.0,26.0,66.0,24.0
8518,12,54,4.0,336.0,16.0,96.0
8519,4,52,11.0,230.0,17.0,16.0
8520,2,15,12.0,108.0,45.0,60.0
8521,11,91,16.0,792.0,17.0,17.0
8522,3,28,0.0,112.0,7.0,63.0
8523,13,13,15.0,84.0,20.0,80.0
8524,1,33,5.0,114.0,56.0,48.0
8525,7,39,5.0,249.0,42.0,48.0
8526,4,71,11.0,153.0,10.0,90.0
8527,6,93,9.0,408.0,11.0,55.0
8528,10,79,10.0,504.0,67.0,14.0
8529,14,11,12.0,69.0,62.0,62.0
8530,6,97,5.0,306.0,71.0,71.0
8531,13,79,17.0,350.0,1.0,17.0
8532,7,18,15.0,66.0,10.0,90.0
8533,17,86,11.0,732.0,57.0,39.0
8534,8,79,8.0,261.0,45.0,45.0
8535,6,53,20.0,73.0,24.0,10.0
8536,18,85,9.0,376.0,53.0,25.0
8537,6,71,2.0,146.0,73.0,99.0
8538,7,73,17.0,180.0,82.0,56.0
8539,15,87,3.0,270.0,56.0,112.0
8540,19,36,14.0,150.0,82.0,94.0
8541,14,81,19.0,100.0,45.0,60.0
8542,18,100,8.0,432.0,4.0,18.0
8543,13,30,9.0,78.0,67.0,109.0
8544,8,51,0.0,408.0,61.0,69.0
8545,17,53,1.0,107.0,24.0,96.0
8546,15,53,1.0,162.0,39.0,117.0
8547,17,41,2.0,84.0,67.0,42.0
8548,19,96,9.0,315.0,3.0,16.0
8549,18,56,5.0,117.0,12.0,60.0
8550,20,2,17.0,63.0,39.0,72.0
8551,5,89,1.0,180.0,76.0,96.0
8552,8,23,4.0,27.0,12.0,36.0
8553,16,72,0.0,144.0,46.0,92.0
8554,19,38,20.0,58.0,20.0,40.0
8555,13,41,7.0,48.0,82.0,94.0
8556,7,12,4.0,84.0,9.0,81.0
8557,1,56,1.0,114.0,74.0,10.0
8558,8,94,12.0,106.0,11.0,11.0
8559,18,62,1.0,126.0,51.0,33.0
8560,3,49,8.0,318.0,83.0,46.0
8561,9,45,7.0,194.0,15.0,45.0
8562,12,31,9.0,71.0,88.0,48.0
8563,15,52,18.0,140.0,72.0,24.0
8564,9,88,10.0,744.0,74.0,10.0
8565,18,80,19.0,297.0,57.0,57.0
8566,5,55,8.0,118.0,82.0,82.0
8567,8,71,8.0,150.0,24.0,96.0
8568,19,63,20.0,166.0,57.0,45.0
8569,6,78,15.0,279.0,10.0,10.0
8570,8,66,20.0,86.0,50.0,40.0
8571,9,20,3.0,86.0,26.0,52.0
8572,4,90,20.0,220.0,10.0,10.0
8573,3,66,2.0,536.0,29.0,58.0
8574,4,90,0.0,180.0,85.0,50.0
8575,15,19,20.0,39.0,71.0,39.0
8576,19,23,12.0,174.0,80.0,80.0
8577,1,57,5.0,62.0,74.0,74.0
8578,2,22,0.0,132.0,37.0,37.0
8579,12,29,20.0,49.0,54.0,96.0
8580,10,16,5.0,84.0,70.0,80.0
8581,3,79,0.0,158.0,12.0,84.0
8582,4,83,20.0,558.0,32.0,18.0
8583,13,4,3.0,21.0,1.0,13.0
8584,20,28,20.0,144.0,4.0,36.0
8585,15,23,12.0,58.0,48.0,72.0
8586,5,32,6.0,76.0,82.0,12.0
8587,17,86,8.0,720.0,24.0,10.0
8588,8,28,13.0,138.0,63.0,24.0
8589,7,33,2.0,68.0,64.0,88.0
8590,18,26,9.0,35.0,63.0,16.0
8591,13,80,9.0,178.0,90.0,90.0
8592,13,5,10.0,40.0,91.0,66.0
8593,8,14,6.0,60.0,66.0,24.0
8594,11,10,15.0,35.0,46.0,36.0
8595,2,13,9.0,140.0,61.0,16.0
8596,16,49,20.0,276.0,96.0,72.0
8597,9,63,2.0,195.0,42.0,84.0
8598,6,65,10.0,280.0,40.0,40.0
8599,16,100,0.0,400.0,22.0,12.0
8600,9,37,0.0,74.0,74.0,102.0
8601,10,60,4.0,256.0,29.0,29.0
8602,8,34,20.0,352.0,25.0,30.0
8603,7,88,17.0,315.0,44.0,36.0
8604,19,20,5.0,135.0,96.0,24.0
8605,17,50,5.0,110.0,15.0,75.0
8606,1,13,14.0,80.0,22.0,22.0
8607,11,37,2.0,228.0,25.0,75.0
8608,15,39,11.0,150.0,14.0,14.0
8609,3,88,17.0,579.0,18.0,16.0
8610,11,19,6.0,25.0,84.0,60.0
8611,12,13,8.0,102.0,70.0,80.0
8612,9,19,7.0,26.0,53.0,106.0
8613,19,50,12.0,124.0,88.0,72.0
8614,20,2,17.0,38.0,84.0,48.0
8615,11,98,6.0,808.0,63.0,24.0
8616,17,56,8.0,192.0,9.0,36.0
8617,2,85,0.0,510.0,13.0,13.0
8618,20,79,3.0,164.0,98.0,108.0
8619,3,28,0.0,112.0,49.0,81.0
8620,6,11,12.0,46.0,26.0,104.0
8621,8,81,20.0,202.0,73.0,15.0
8622,5,28,6.0,34.0,54.0,72.0
8623,15,52,3.0,107.0,1.0,17.0
8624,8,39,11.0,100.0,48.0,48.0
8625,6,62,19.0,324.0,72.0,24.0
8626,2,49,20.0,354.0,37.0,19.0
8627,1,23,8.0,216.0,15.0,90.0
8628,5,21,15.0,57.0,50.0,60.0
8629,18,47,14.0,122.0,30.0,90.0
8630,5,61,3.0,125.0,39.0,33.0
8631,1,27,10.0,74.0,30.0,30.0
8632,17,64,9.0,146.0,0.0,10.0
8633,20,14,0.0,42.0,42.0,90.0
8634,11,11,8.0,120.0,36.0,24.0
8635,1,46,6.0,196.0,45.0,10.0
8636,20,90,20.0,400.0,31.0,39.0
8637,7,51,4.0,110.0,47.0,89.0
8638,1,40,10.0,100.0,12.0,48.0
8639,20,15,5.0,105.0,34.0,68.0
8640,9,82,8.0,344.0,33.0,78.0
8641,18,2,18.0,88.0,77.0,77.0
8642,4,7,15.0,116.0,65.0,10.0
8643,14,13,7.0,60.0,77.0,16.0
8644,3,48,1.0,388.0,18.0,108.0
8645,9,37,0.0,111.0,20.0,60.0
8646,9,1,14.0,15.0,49.0,98.0
8647,6,77,5.0,82.0,0.0,10.0
8648,8,93,5.0,764.0,4.0,12.0
8649,2,21,9.0,204.0,52.0,88.0
8650,14,92,3.0,285.0,57.0,45.0
8651,7,98,12.0,624.0,79.0,76.0
8652,20,68,3.0,142.0,84.0,60.0
8653,1,43,8.0,204.0,81.0,42.0
8654,17,24,19.0,129.0,4.0,12.0
8655,13,15,9.0,96.0,53.0,53.0
8656,18,32,6.0,140.0,56.0,56.0
8657,5,37,5.0,158.0,16.0,32.0
8658,18,43,13.0,99.0,36.0,36.0
8659,12,49,11.0,240.0,66.0,48.0
8660,4,11,20.0,93.0,69.0,13.0
8661,14,61,8.0,69.0,1.0,19.0
8662,18,10,13.0,132.0,2.0,16.0
8663,12,13,0.0,26.0,87.0,21.0
8664,14,12,17.0,123.0,86.0,12.0
8665,2,46,17.0,109.0,21.0,105.0
8666,12,62,20.0,328.0,59.0,59.0
8667,14,28,20.0,76.0,9.0,81.0
8668,8,57,3.0,180.0,16.0,96.0
8669,11,10,18.0,152.0,61.0,65.0
8670,17,14,17.0,62.0,73.0,78.0
8671,16,22,8.0,156.0,78.0,78.0
8672,14,83,19.0,306.0,53.0,78.0
8673,20,17,3.0,111.0,58.0,104.0
8674,12,22,8.0,60.0,21.0,84.0
8675,13,57,15.0,288.0,64.0,88.0
8676,17,69,4.0,73.0,84.0,84.0
8677,13,65,7.0,137.0,28.0,112.0
8678,19,59,13.0,262.0,60.0,60.0
8679,9,90,8.0,392.0,1.0,13.0
8680,7,57,13.0,381.0,21.0,27.0
8681,18,70,15.0,340.0,16.0,80.0
8682,20,82,8.0,344.0,84.0,96.0
8683,2,85,20.0,315.0,49.0,76.0
8684,17,8,2.0,30.0,91.0,37.0
8685,10,31,8.0,156.0,58.0,42.0
8686,20,67,13.0,160.0,98.0,42.0
8687,17,53,3.0,56.0,36.0,84.0
8688,1,74,0.0,296.0,18.0,54.0
8689,15,39,9.0,174.0,79.0,114.0
8690,9,17,0.0,68.0,69.0,21.0
8691,11,82,4.0,172.0,47.0,68.0
8692,19,61,17.0,278.0,14.0,98.0
8693,8,19,14.0,156.0,7.0,63.0
8694,14,11,8.0,120.0,78.0,66.0
8695,20,61,11.0,216.0,68.0,100.0
8696,15,50,8.0,432.0,58.0,116.0
8697,4,97,1.0,585.0,61.0,69.0
8698,5,91,9.0,100.0,85.0,45.0
8699,11,36,13.0,85.0,11.0,11.0
8700,4,82,4.0,672.0,17.0,85.0
8701,4,22,10.0,32.0,26.0,88.0
8702,15,77,11.0,165.0,25.0,100.0
8703,1,83,15.0,362.0,50.0,10.0
8704,5,83,20.0,103.0,86.0,18.0
8705,20,31,10.0,41.0,67.0,56.0
8706,1,89,7.0,192.0,33.0,33.0
8707,9,55,14.0,276.0,55.0,15.0
8708,5,42,11.0,95.0,11.0,33.0
8709,8,33,8.0,164.0,69.0,87.0
8710,13,26,8.0,136.0,88.0,72.0
8711,15,38,2.0,312.0,87.0,108.0
8712,5,67,7.0,282.0,63.0,81.0
8713,19,73,20.0,332.0,44.0,56.0
8714,9,98,5.0,412.0,78.0,72.0
8715,8,85,3.0,264.0,35.0,35.0
8716,20,68,14.0,164.0,36.0,96.0
8717,13,1,12.0,42.0,80.0,80.0
8718,5,13,9.0,88.0,75.0,75.0
8719,16,6,14.0,80.0,81.0,48.0
8720,3,64,8.0,544.0,62.0,14.0
8721,4,21,19.0,160.0,43.0,95.0
8722,17,18,0.0,36.0,69.0,13.0
8723,17,89,5.0,732.0,45.0,90.0
8724,6,38,20.0,58.0,6.0,42.0
8725,17,57,4.0,118.0,63.0,63.0
8726,7,40,18.0,232.0,32.0,32.0
8727,12,21,0.0,42.0,91.0,66.0
8728,7,43,17.0,412.0,72.0,48.0
8729,2,28,6.0,62.0,20.0,80.0
8730,8,37,18.0,92.0,69.0,21.0
8731,15,64,3.0,201.0,74.0,84.0
8732,14,63,7.0,532.0,72.0,96.0
8733,1,100,2.0,408.0,11.0,22.0
8734,16,91,20.0,222.0,10.0,70.0
8735,2,41,9.0,200.0,64.0,24.0
8736,17,24,13.0,183.0,14.0,70.0
8737,10,32,9.0,41.0,84.0,36.0
8738,14,54,2.0,56.0,63.0,87.0
8739,8,25,2.0,81.0,56.0,96.0
8740,9,24,0.0,192.0,30.0,60.0
8741,15,95,14.0,204.0,39.0,36.0
8742,6,50,4.0,208.0,24.0,72.0
8743,7,50,5.0,55.0,77.0,93.0
8744,8,97,16.0,226.0,63.0,69.0
8745,1,56,8.0,360.0,28.0,12.0
8746,9,32,18.0,50.0,5.0,40.0
8747,4,86,10.0,192.0,3.0,19.0
8748,6,41,12.0,53.0,83.0,46.0
8749,16,18,10.0,46.0,48.0,96.0
8750,2,98,11.0,207.0,1.0,11.0
8751,12,95,18.0,339.0,89.0,58.0
8752,12,42,20.0,186.0,10.0,20.0
8753,9,2,9.0,22.0,3.0,18.0
8754,5,73,0.0,146.0,25.0,105.0
8755,14,3,20.0,23.0,51.0,15.0
8756,19,35,8.0,172.0,27.0,81.0
8757,11,1,2.0,3.0,76.0,18.0
8758,15,64,10.0,74.0,58.0,58.0
8759,2,13,16.0,168.0,1.0,17.0
8760,13,78,11.0,178.0,38.0,102.0
8761,11,48,15.0,189.0,5.0,45.0
8762,12,80,17.0,97.0,75.0,30.0
8763,7,27,0.0,54.0,19.0,13.0
8764,13,87,5.0,184.0,15.0,15.0
8765,9,34,0.0,136.0,68.0,12.0
8766,4,39,6.0,180.0,47.0,94.0
8767,20,56,12.0,496.0,80.0,10.0
8768,10,12,2.0,52.0,52.0,14.0
8769,6,84,3.0,261.0,1.0,16.0
8770,5,49,14.0,448.0,60.0,10.0
8771,14,29,1.0,90.0,25.0,75.0
8772,11,100,16.0,348.0,43.0,43.0
8773,11,4,14.0,18.0,7.0,14.0
8774,20,9,16.0,34.0,45.0,30.0
8775,9,87,4.0,182.0,53.0,53.0
8776,1,36,1.0,292.0,11.0,77.0
8777,2,27,7.0,68.0,6.0,12.0
8778,15,44,4.0,192.0,69.0,21.0
8779,1,81,9.0,513.0,75.0,90.0
8780,2,20,7.0,27.0,6.0,42.0
8781,5,25,13.0,152.0,34.0,32.0
8782,17,87,1.0,88.0,17.0,85.0
8783,16,76,1.0,612.0,63.0,75.0
8784,9,49,20.0,118.0,56.0,112.0
8785,4,89,4.0,279.0,85.0,115.0
8786,6,2,0.0,2.0,44.0,100.0
8787,13,71,15.0,471.0,57.0,102.0
8788,16,10,19.0,29.0,0.0,10.0
8789,14,75,2.0,308.0,69.0,54.0
8790,12,18,0.0,72.0,71.0,66.0
8791,1,40,0.0,240.0,3.0,16.0
8792,14,8,16.0,128.0,58.0,104.0
8793,1,100,3.0,309.0,83.0,83.0
8794,13,91,4.0,372.0,76.0,84.0
8795,17,75,10.0,255.0,94.0,58.0
8796,20,18,0.0,72.0,8.0,24.0
8797,17,72,2.0,148.0,9.0,19.0
8798,20,1,19.0,80.0,86.0,18.0
8799,17,13,1.0,54.0,8.0,16.0
8800,12,67,8.0,150.0,30.0,10.0
8801,3,1,15.0,51.0,65.0,10.0
8802,10,31,19.0,162.0,71.0,17.0
8803,16,59,20.0,414.0,77.0,68.0
8804,8,24,11.0,59.0,61.0,61.0
8805,10,94,13.0,321.0,16.0,24.0
8806,5,30,3.0,99.0,81.0,48.0
8807,10,52,9.0,452.0,39.0,117.0
8808,12,72,16.0,480.0,51.0,51.0
8809,15,36,0.0,72.0,10.0,40.0
8810,3,91,14.0,588.0,7.0,42.0
8811,13,98,19.0,234.0,51.0,117.0
8812,10,48,4.0,156.0,73.0,26.0
8813,13,67,6.0,73.0,10.0,80.0
8814,3,17,0.0,17.0,13.0,39.0
8815,9,53,9.0,248.0,13.0,26.0
8816,9,98,19.0,860.0,11.0,99.0
8817,9,54,11.0,130.0,83.0,46.0
8818,13,32,0.0,128.0,7.0,17.0
8819,1,69,14.0,152.0,1.0,11.0
8820,14,19,19.0,38.0,14.0,98.0
8821,19,18,15.0,204.0,91.0,66.0
8822,2,29,4.0,66.0,65.0,105.0
8823,15,77,1.0,465.0,58.0,46.0
8824,19,73,4.0,450.0,84.0,24.0
8825,14,91,18.0,800.0,94.0,32.0
8826,2,39,2.0,320.0,54.0,30.0
8827,19,49,6.0,220.0,72.0,96.0
8828,5,16,16.0,144.0,53.0,92.0
8829,11,32,9.0,219.0,37.0,56.0
8830,5,48,7.0,103.0,37.0,28.0
8831,15,48,12.0,240.0,2.0,16.0
8832,6,36,3.0,117.0,69.0,54.0
8833,4,57,12.0,69.0,74.0,112.0
8834,5,89,15.0,208.0,72.0,48.0
8835,1,32,15.0,158.0,33.0,66.0
8836,4,36,0.0,216.0,46.0,110.0
8837,8,82,12.0,376.0,89.0,81.0
8838,5,18,16.0,104.0,9.0,72.0
8839,5,67,5.0,278.0,74.0,112.0
8840,8,75,14.0,356.0,59.0,53.0
8841,17,76,9.0,322.0,84.0,72.0
8842,7,81,17.0,537.0,28.0,56.0
8843,1,51,2.0,104.0,63.0,24.0
8844,19,59,3.0,186.0,3.0,13.0
8845,10,100,4.0,104.0,18.0,42.0
8846,15,10,0.0,80.0,69.0,54.0
8847,18,74,12.0,640.0,41.0,19.0
8848,6,29,2.0,120.0,8.0,72.0
8849,6,39,0.0,312.0,33.0,12.0
8850,2,44,16.0,208.0,58.0,42.0
8851,9,61,14.0,75.0,21.0,84.0
8852,19,12,9.0,42.0,36.0,108.0
8853,10,19,17.0,220.0,74.0,66.0
8854,13,0,10.0,20.0,54.0,84.0
8855,1,69,1.0,140.0,25.0,55.0
8856,10,28,3.0,59.0,74.0,66.0
8857,2,81,10.0,516.0,34.0,16.0
8858,19,95,14.0,612.0,32.0,16.0
8859,20,39,7.0,340.0,93.0,51.0
8860,20,67,5.0,288.0,10.0,50.0
8861,1,56,3.0,118.0,56.0,24.0
8862,7,94,14.0,108.0,81.0,84.0
8863,5,59,8.0,252.0,10.0,90.0
8864,10,19,12.0,31.0,53.0,78.0
8865,19,44,8.0,384.0,89.0,112.0
8866,12,53,1.0,108.0,77.0,102.0
8867,13,41,9.0,100.0,89.0,54.0
8868,5,25,8.0,116.0,63.0,75.0
8869,20,35,11.0,46.0,88.0,72.0
8870,8,19,2.0,84.0,81.0,13.0
8871,3,39,6.0,84.0,4.0,28.0
8872,14,73,18.0,182.0,87.0,96.0
8873,1,86,8.0,282.0,43.0,95.0
8874,18,6,11.0,69.0,41.0,44.0
8875,9,41,2.0,86.0,67.0,95.0
8876,2,99,18.0,216.0,6.0,12.0
8877,4,59,13.0,216.0,86.0,88.0
8878,9,88,0.0,176.0,50.0,40.0
8879,1,27,18.0,288.0,48.0,48.0
8880,11,69,0.0,552.0,52.0,88.0
8881,3,49,0.0,294.0,14.0,28.0
8882,1,12,2.0,42.0,19.0,51.0
8883,8,84,20.0,188.0,59.0,51.0
8884,18,40,8.0,192.0,80.0,10.0
8885,6,54,8.0,124.0,26.0,52.0
8886,4,24,19.0,134.0,61.0,12.0
8887,5,64,0.0,384.0,11.0,99.0
8888,17,8,9.0,68.0,76.0,32.0
8889,8,87,7.0,181.0,60.0,10.0
8890,6,34,20.0,54.0,44.0,112.0
8891,12,88,3.0,537.0,75.0,30.0
8892,2,76,2.0,312.0,70.0,40.0
8893,9,91,16.0,198.0,57.0,33.0
8894,9,64,1.0,195.0,49.0,81.0
8895,3,55,0.0,220.0,1.0,17.0
8896,19,89,18.0,107.0,41.0,44.0
8897,3,82,15.0,716.0,31.0,39.0
8898,12,90,20.0,600.0,39.0,72.0
8899,15,41,19.0,240.0,74.0,84.0
8900,9,85,5.0,90.0,5.0,20.0
8901,7,51,11.0,248.0,33.0,57.0
8902,6,29,14.0,216.0,49.0,32.0
8903,11,34,20.0,216.0,35.0,105.0
8904,17,53,12.0,130.0,93.0,105.0
8905,1,77,11.0,264.0,43.0,18.0
8906,10,30,9.0,39.0,33.0,111.0
8907,20,85,3.0,264.0,66.0,36.0
8908,9,2,20.0,22.0,63.0,75.0
8909,8,17,6.0,120.0,73.0,73.0
8910,5,65,4.0,276.0,80.0,40.0
8911,19,57,12.0,69.0,60.0,60.0
8912,6,19,14.0,66.0,19.0,19.0
8913,13,57,8.0,195.0,76.0,84.0
8914,2,68,14.0,328.0,8.0,32.0
8915,17,9,8.0,17.0,32.0,18.0
8916,5,7,6.0,39.0,8.0,56.0
8917,9,86,0.0,86.0,37.0,19.0
8918,3,92,1.0,185.0,77.0,111.0
8919,13,47,12.0,118.0,16.0,64.0
8920,7,16,13.0,29.0,40.0,40.0
8921,5,8,20.0,112.0,80.0,10.0
8922,2,11,20.0,31.0,39.0,75.0
8923,16,83,20.0,206.0,44.0,68.0
8924,9,17,1.0,18.0,22.0,34.0
8925,6,10,16.0,72.0,16.0,16.0
8926,20,43,4.0,94.0,64.0,18.0
8927,9,57,6.0,63.0,43.0,95.0
8928,3,85,15.0,740.0,44.0,36.0
8929,11,60,3.0,63.0,31.0,31.0
8930,2,30,17.0,154.0,80.0,80.0
8931,8,84,1.0,340.0,64.0,32.0
8932,5,13,0.0,26.0,87.0,75.0
8933,19,48,4.0,300.0,47.0,68.0
8934,18,9,1.0,57.0,22.0,56.0
8935,17,11,15.0,148.0,10.0,80.0
8936,18,82,9.0,182.0,79.0,111.0
8937,9,60,3.0,123.0,49.0,76.0
8938,18,66,2.0,272.0,43.0,43.0
8939,15,38,17.0,110.0,57.0,51.0
8940,2,12,11.0,23.0,10.0,60.0
8941,2,44,6.0,200.0,80.0,10.0
8942,7,7,19.0,78.0,2.0,12.0
8943,18,5,19.0,96.0,33.0,33.0
8944,17,55,11.0,121.0,16.0,64.0
8945,9,75,14.0,267.0,50.0,60.0
8946,15,71,19.0,270.0,89.0,27.0
8947,9,93,18.0,111.0,38.0,38.0
8948,16,46,10.0,306.0,28.0,20.0
8949,2,71,1.0,572.0,13.0,13.0
8950,20,17,3.0,80.0,81.0,13.0
8951,1,70,7.0,441.0,40.0,40.0
8952,19,30,9.0,78.0,86.0,36.0
8953,7,96,1.0,388.0,7.0,63.0
8954,3,13,1.0,27.0,78.0,30.0
8955,12,100,4.0,204.0,49.0,54.0
8956,1,12,18.0,168.0,44.0,56.0
8957,11,22,10.0,162.0,63.0,12.0
8958,4,4,4.0,16.0,49.0,54.0
8959,16,20,19.0,39.0,41.0,16.0
8960,11,100,2.0,306.0,48.0,10.0
8961,5,74,1.0,150.0,87.0,87.0
8962,8,36,0.0,72.0,75.0,45.0
8963,4,100,8.0,432.0,32.0,18.0
8964,1,42,6.0,48.0,16.0,80.0
8965,5,44,15.0,103.0,51.0,51.0
8966,4,73,3.0,149.0,17.0,102.0
8967,14,14,5.0,38.0,93.0,93.0
8968,5,9,3.0,63.0,56.0,24.0
8969,17,51,13.0,345.0,51.0,15.0
8970,5,32,12.0,152.0,68.0,32.0
8971,19,34,12.0,92.0,66.0,66.0
8972,9,69,4.0,292.0,18.0,24.0
8973,20,41,16.0,196.0,55.0,45.0
8974,20,3,16.0,19.0,4.0,16.0
8975,20,22,13.0,70.0,56.0,112.0
8976,17,77,7.0,644.0,29.0,112.0
8977,8,8,0.0,16.0,76.0,84.0
8978,3,47,14.0,244.0,74.0,10.0
8979,12,56,1.0,228.0,30.0,90.0
8980,11,13,7.0,66.0,69.0,105.0
8981,18,13,15.0,164.0,71.0,71.0
8982,19,78,17.0,346.0,71.0,93.0
8983,1,40,7.0,47.0,29.0,25.0
8984,4,70,5.0,580.0,61.0,61.0
8985,10,20,3.0,86.0,27.0,96.0
8986,9,23,20.0,198.0,74.0,84.0
8987,6,69,18.0,624.0,19.0,95.0
8988,6,7,2.0,36.0,14.0,16.0
8989,15,62,17.0,564.0,42.0,16.0
8990,13,27,0.0,216.0,58.0,58.0
8991,5,61,6.0,384.0,46.0,54.0
8992,6,8,11.0,27.0,75.0,10.0
8993,5,28,10.0,264.0,14.0,84.0
8994,5,83,14.0,291.0,15.0,105.0
8995,3,54,7.0,244.0,23.0,64.0
8996,9,99,19.0,651.0,46.0,46.0
8997,12,98,7.0,420.0,78.0,78.0
8998,18,22,5.0,27.0,54.0,108.0
8999,5,22,6.0,112.0,49.0,98.0
9000,11,65,10.0,75.0,12.0,84.0
9001,18,75,2.0,608.0,14.0,14.0
9002,14,55,10.0,120.0,62.0,18.0
9003,4,29,19.0,96.0,50.0,100.0
9004,19,7,4.0,22.0,70.0,20.0
9005,19,9,15.0,24.0,3.0,19.0
9006,1,78,12.0,90.0,55.0,110.0
9007,7,79,2.0,320.0,47.0,63.0
9008,3,73,4.0,77.0,33.0,99.0
9009,19,5,19.0,116.0,78.0,36.0
9010,6,13,9.0,44.0,28.0,20.0
9011,16,86,13.0,740.0,80.0,40.0
9012,19,28,10.0,152.0,36.0,96.0
9013,4,86,0.0,688.0,1.0,12.0
9014,6,6,16.0,88.0,41.0,47.0
9015,19,95,14.0,612.0,82.0,56.0
9016,8,81,12.0,174.0,82.0,12.0
9017,16,50,7.0,114.0,84.0,96.0
9018,2,93,12.0,396.0,39.0,33.0
9019,5,0,8.0,24.0,57.0,108.0
9020,18,73,4.0,308.0,8.0,24.0
9021,9,67,1.0,135.0,88.0,56.0
9022,12,85,18.0,309.0,12.0,12.0
9023,7,33,2.0,140.0,64.0,96.0
9024,16,57,11.0,204.0,81.0,16.0
9025,1,65,1.0,198.0,80.0,40.0
9026,13,80,20.0,180.0,58.0,58.0
9027,7,57,10.0,268.0,41.0,82.0
9028,3,28,2.0,90.0,32.0,18.0
9029,9,67,4.0,552.0,31.0,31.0
9030,15,77,0.0,154.0,78.0,24.0
9031,11,68,5.0,564.0,12.0,36.0
9032,18,83,14.0,388.0,33.0,111.0
9033,6,91,13.0,780.0,22.0,56.0
9034,8,78,10.0,352.0,23.0,92.0
9035,7,59,11.0,129.0,7.0,14.0
9036,20,23,8.0,162.0,85.0,115.0
9037,18,44,2.0,180.0,16.0,112.0
9038,2,61,8.0,390.0,66.0,114.0
9039,6,24,13.0,74.0,46.0,18.0
9040,11,58,8.0,496.0,26.0,104.0
9041,11,19,13.0,153.0,79.0,79.0
9042,3,96,5.0,394.0,27.0,69.0
9043,13,10,6.0,48.0,72.0,48.0
9044,12,86,11.0,388.0,10.0,80.0
9045,5,30,0.0,30.0,44.0,24.0
9046,4,3,5.0,24.0,47.0,47.0
9047,9,31,6.0,74.0,18.0,16.0
9048,5,58,16.0,264.0,33.0,12.0
9049,11,88,4.0,540.0,9.0,27.0
9050,4,43,4.0,180.0,47.0,47.0
9051,11,12,2.0,104.0,29.0,25.0
9052,4,29,14.0,144.0,55.0,35.0
9053,17,60,1.0,61.0,3.0,15.0
9054,13,55,14.0,124.0,37.0,65.0
9055,12,91,15.0,318.0,5.0,35.0
9056,16,44,17.0,61.0,70.0,60.0
9057,11,27,7.0,244.0,5.0,10.0
9058,15,29,5.0,126.0,72.0,72.0
9059,17,43,11.0,388.0,15.0,60.0
9060,3,81,15.0,354.0,17.0,34.0
9061,13,61,20.0,81.0,75.0,75.0
9062,7,67,6.0,420.0,40.0,40.0
9063,19,74,4.0,312.0,84.0,60.0
9064,20,25,15.0,65.0,88.0,16.0
9065,6,30,14.0,74.0,71.0,17.0
9066,6,4,15.0,38.0,79.0,38.0
9067,4,15,18.0,192.0,18.0,108.0
